CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
11295|Biddy|Titus|M|1942|single|57 Honolulu Drive|43134|Freiburg|51521|Baden-Wuerttemberg|52559|52776|434-262-3178|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
14851|Biddy|Titus|M|1960|married|57 North Whipple Drive|48151|Levallois-Perret|51794|Ile-de-France|52623|52779|145-645-8145|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
18406|Biddy|Titus|M|1945||67 West Los Angeles Avenue|35228|Bad Schwartau|51156|Schleswig-Holstein|52736|52776|365-493-9678|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
46891|Biddy|Titus|M|1979|single|7 South Beachfront Circle|73541|Hardy|51650|NE|52666|52790|615-645-5015|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
21961|Biddy|Titus|M|1966|single|77 East Beachfront Avenue|55526|Alma|51056|AR|52540|52790|199-457-6532|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
25518|Biddy|Titus|M|1948|married|77 South Newton Avenue|66241|Jerome|51697|AR|52540|52790|228-372-7958|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
29073|Biddy|Titus|M|1969||87 North Cheshire Avenue|41915|Lyngby|51813|Copenhagen|52574|52777|469-130-4045|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
32628|Biddy|Titus|M|1962|single|97 East Ramsey Avenue|51969|Trafford|52378|AL|52534|52790|154-395-8229|B: 30,000 - 49,999|1500|Titus@company.example.com|Customer total|52772||01/01/1998||I
38852|Billie|Downey|M|1961||107 West White Avenue|65771|Wigan|52511|England - Greater Manchester|52590|52789|359-676-9609|E: 90,000 - 109,999|3000|Downey@company.example.com|Customer total|52772||01/01/1998||I
42407|Billie|Downey|M|1967|married|117 East Los Robles Avenue|77915|Florianopolis|51507|Santa Catarina|52734|52775|385-743-2476|E: 90,000 - 109,999|5000|Downey@company.example.com|Customer total|52772||01/01/1998||I
17269|Billie|Downey|M|1956||17 East Randolph Court|70337|Arnemuiden|51070|Zeeland|52770|52770|684-743-2617|E: 90,000 - 109,999|10000|Downey@company.example.com|Customer total|52772||01/01/1998||I
46185|Billie|Downey|M|1983||27 Embarcadero Boulevard|38878|Hilversum|51662|Noord-Holland|52683|52770|597-513-4558|E: 90,000 - 109,999|3000|Downey@company.example.com|Customer total|52772||01/01/1998||I
49740|Billie|Downey|M|1974|married|27 North Starr Boulevard|61905|Veldhoven|52437|Noord-Brabant|52682|52770|582-775-4250|E: 90,000 - 109,999|5000|Downey@company.example.com|Customer total|52772||01/01/1998||I
3297|Billie|Downey|M|1962||37 West Hopkins Street|79570|Dun Laoghaire|51401|Dublin|52580|52772|420-468-2581|E: 90,000 - 109,999|10000|Downey@company.example.com|Customer total|52772||01/01/1998||A
6852|Billie|Downey|M|1934||47 White Road|85268|Wellington|52503|Wellington|52766|52785|306-313-4534|E: 90,000 - 109,999|3000|Downey@company.example.com|Customer total|52772||01/01/1998||I
10407|Billie|Downey|M|1975|married|47 South Los Robles Road|68404|Wekerom|52502|Gelderland|52610|52770|345-398-9922|E: 90,000 - 109,999|5000|Downey@company.example.com|Customer total|52772||01/01/1998||I
13963|Billie|Downey|M|1943||57 North Beadle Drive|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|115-676-4111|E: 90,000 - 109,999|10000|Downey@company.example.com|Customer total|52772||01/01/1998||I
17518|Billie|Downey|M|1946||67 East Noble Avenue|55857|Pune|52114|Maharashtra|52660|52771|177-743-5167|E: 90,000 - 109,999|3000|Downey@company.example.com|Customer total|52772||01/01/1998||I
21074|Billie|Downey|M|1940|married|77 Chester Avenue|59200|Diss|51390|England - Norfolk|52591|52789|475-513-9991|E: 90,000 - 109,999|5000|Downey@company.example.com|Customer total|52772||01/01/1998||I
24630|Billie|Downey|M|1976||77 North Randolph Avenue|59622|Nieuwegein|51983|Utrecht|52750|52770|273-775-4510|E: 90,000 - 109,999|10000|Downey@company.example.com|Customer total|52772||01/01/1998||I
28185|Billie|Downey|M|1947||87 West Embarcadero Avenue|57339|Auckland|51081|Auckland|52549|52785|223-468-2127|E: 90,000 - 109,999|3000|Downey@company.example.com|Customer total|52772||01/01/1998||I
50629|Billie|Wiser|M|1968||27 South Randolph Boulevard|44792|Edam|51441|Noord-Holland|52683|52770|602-313-9827|E: 90,000 - 109,999|10000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
4185|Billie|Wiser|M|1959||37 North Embarcadero Street|53123|Alphen aan den Rijn|51059|Zuid-Holland|52771|52770|518-398-8151|E: 90,000 - 109,999|3000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
7741|Billie|Wiser|M|1970|married|47 East Starr Road|40125|Katowice|51720|Katowice|52635|52786|542-676-1698|E: 90,000 - 109,999|5000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
11296|Billie|Wiser|M|1964||57 Hopkins Drive|55857|Pune|52114|Maharashtra|52660|52771|458-743-2960|E: 90,000 - 109,999|10000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
14852|Billie|Wiser|M|1981||57 North White Drive|33529|Londrina|51804|Parana|52698|52775|547-513-9672|E: 90,000 - 109,999|3000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
18407|Billie|Wiser|M|1950|married|67 West Los Robles Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|378-775-7964|E: 90,000 - 109,999|5000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
47002|Billie|Wiser|M|1938||7 South Beadle Circle|74903|Arnhem|51071|Gelderland|52610|52770|507-513-3198|E: 90,000 - 109,999|10000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
21962|Billie|Wiser|M|1953||77 East Beadle Avenue|81052|Delft|51383|Zuid-Holland|52771|52770|478-468-4021|E: 90,000 - 109,999|10000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
25519|Billie|Wiser|M|1944||77 South Noble Avenue|46274|Adelaide|51045|South Australia|52741|52774|497-313-4854|E: 90,000 - 109,999|3000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
29074|Billie|Wiser|M|1943|married|87 North Chester Avenue|87551|Soest|52318|Utrecht|52750|52770|133-398-5284|E: 90,000 - 109,999|5000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
32629|Billie|Wiser|M|1946||97 East Randolph Avenue|63033|Groningen|51593|Groningen|52612|52770|368-676-8893|E: 90,000 - 109,999|10000|Wiser@company.example.com|Customer total|52772||01/01/1998||I
37075|Bing|Bradley|M|1948|single|107 East Chesterfield Avenue|51641|Dublin City|51398|Dublin|52580|52772|393-751-3563|F: 110,000 - 129,999|9000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
40630|Bing|Bradley|M|1949|married|107 South Rapides Avenue|67111|Szczecin|52337|Szczecin|52742|52786|521-785-5815|F: 110,000 - 129,999|1500|Bradley@company.example.com|Customer total|52772||01/01/1998||I
44185|Bing|Bradley|M|1946||117 North Emerson Avenue|74102|Melbourne|51907|Victoria|52756|52774|422-345-6228|F: 110,000 - 129,999|7000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
35058|Bing|Bradley|M|1966|single|17 North Loudoun Court|53574|Almere|51057|Flevopolder|52599|52770|608-345-8501|F: 110,000 - 129,999|9000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
47964|Bing|Bradley|M|1948|married|27 West Bear Lake Boulevard|63488|Sydney|52334|New South Wales|52680|52774|668-504-3040|F: 110,000 - 129,999|1500|Bradley@company.example.com|Customer total|52772||01/01/1998||I
1520|Bing|Bradley|M|1957||37 Nobles Street|72620|Enkhuizen|51452|Noord-Holland|52683|52770|380-373-9352|F: 110,000 - 129,999|7000|Bradley@company.example.com|Customer total|52772||01/01/1998||A
5075|Bing|Bradley|M|1984|single|37 South Chesterfield Street|76836|Amersfoort|51062|Utrecht|52750|52770|174-418-2919|F: 110,000 - 129,999|9000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
8630|Bing|Bradley|M|1975|married|47 West Rapides Road|37400|Yokohama|52526|Kanagawa|52634|52782|509-301-8551|F: 110,000 - 129,999|1500|Bradley@company.example.com|Customer total|52772||01/01/1998||A
12187|Bing|Bradley|M|1963||57 East Emerson Drive|69987|Blumenau|51201|Santa Catarina|52734|52775|448-751-2627|F: 110,000 - 129,999|7000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
15742|Bing|Bradley|M|1938|single|57 South Stearns Drive|51291|Geleen|51577|Limburg|52646|52770|235-785-7181|F: 110,000 - 129,999|9000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
19297|Bing|Bradley|M|1976|married|67 North Hormigueros Avenue|32099|Clifden|51331|Galway|52608|52772|462-345-5398|F: 110,000 - 129,999|1500|Bradley@company.example.com|Customer total|52772||01/01/1998||I
49502|Bing|Bradley|M|1973||7 South Whiteside Circle|34077|Schimmert|52297|Limburg|52646|52770|400-785-3938|F: 110,000 - 129,999|7000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
22852|Bing|Bradley|M|1946||77 East Whiteside Avenue|44341|Redbridge|52160|England - Greater London|52589|52789|619-504-4541|F: 110,000 - 129,999|7000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
26408|Bing|Bradley|M|1948|single|87 Loudoun Avenue|83335|Purmerend|52115|Noord-Holland|52683|52770|532-373-5264|F: 110,000 - 129,999|9000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
29964|Bing|Bradley|M|1943|married|87 South Bear Lake Avenue|85145|Schoonoord|52299|Drenthe|52579|52770|440-418-8357|F: 110,000 - 129,999|1500|Bradley@company.example.com|Customer total|52772||01/01/1998||I
33519|Bing|Bradley|M|1977||97 West Nobles Avenue|42859|Assen|51074|Drenthe|52579|52770|362-301-9370|F: 110,000 - 129,999|7000|Bradley@company.example.com|Customer total|52772||01/01/1998||I
38853|Bing|Newsome|M|1939||107 West Whiteside Avenue|65771|Wigan|52511|England - Greater Manchester|52590|52789|337-373-3243|F: 110,000 - 129,999|7000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
42408|Bing|Newsome|M|1944|single|117 East Loudoun Avenue|88997|Gdansk|51576|Gdansk|52609|52786|353-418-2190|F: 110,000 - 129,999|9000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
17280|Bing|Newsome|M|1981|married|17 East Rapides Court|68054|Krakow|51737|Krakow|52638|52786|587-418-8520|F: 110,000 - 129,999|1500|Newsome@company.example.com|Customer total|52772||01/01/1998||I
46186|Bing|Newsome|M|1956||27 Emerson Boulevard|38878|Hilversum|51662|Noord-Holland|52683|52770|530-301-7317|F: 110,000 - 129,999|7000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
49741|Bing|Newsome|M|1958|single|27 North Stearns Boulevard|61905|Veldhoven|52437|Noord-Brabant|52682|52770|381-751-3502|F: 110,000 - 129,999|9000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
3298|Bing|Newsome|M|1953|married|37 West Hormigueros Street|79570|Dun Laoghaire|51401|Dublin|52580|52772|588-785-1706|F: 110,000 - 129,999|1500|Newsome@company.example.com|Customer total|52772||01/01/1998||I
6853|Bing|Newsome|M|1959||47 Whiteside Road|85268|Wellington|52503|Wellington|52766|52785|318-345-6110|F: 110,000 - 129,999|7000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
10408|Bing|Newsome|M|1941|single|47 South Loudoun Road|68404|Wekerom|52502|Gelderland|52610|52770|406-504-1889|F: 110,000 - 129,999|9000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
13964|Bing|Newsome|M|1978|married|57 North Bear Lake Drive|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|249-373-1098|F: 110,000 - 129,999|1500|Newsome@company.example.com|Customer total|52772||01/01/1998||I
17519|Bing|Newsome|M|1979||67 East Nobles Avenue|55857|Pune|52114|Maharashtra|52660|52771|394-418-4171|F: 110,000 - 129,999|7000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
21075|Bing|Newsome|M|1942|single|77 Chesterfield Avenue|59200|Diss|51390|England - Norfolk|52591|52789|105-301-6610|F: 110,000 - 129,999|9000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
24631|Bing|Newsome|M|1955|married|77 North Rapides Avenue|59622|Nieuwegein|51983|Utrecht|52750|52770|479-751-4903|F: 110,000 - 129,999|1500|Newsome@company.example.com|Customer total|52772||01/01/1998||I
28186|Bing|Newsome|M|1937||87 West Emerson Avenue|33626|Istanbul|51683|Istanbul|52624|52788|111-785-4725|F: 110,000 - 129,999|7000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
31741|Bing|Newsome|M|1945|single|97 Stearns Avenue|44280|Utrecht|52409|Utrecht|52750|52770|494-345-8970|F: 110,000 - 129,999|9000|Newsome@company.example.com|Customer total|52772||01/01/1998||I
35297|Bing|Newsome|M|1947|married|97 South Hormigueros Avenue|42408|Zeist|52530|Utrecht|52750|52770|326-504-8028|F: 110,000 - 129,999|1500|Newsome@company.example.com|Customer total|52772||01/01/1998||I
37964|Bing|Trimmer|M|1945|married|107 West Bear Lake Avenue|80999|Westminster|52506|England - Greater London|52589|52789|581-345-4961|F: 110,000 - 129,999|1500|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
41519|Bing|Trimmer|M|1949||117 Nobles Avenue|34427|Galway City|51571|Galway|52608|52772|162-504-9005|F: 110,000 - 129,999|7000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
45074|Bing|Trimmer|M|1945|single|117 South Chesterfield Avenue|47075|Apeldoorn|51068|Gelderland|52610|52770|430-373-1307|F: 110,000 - 129,999|9000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
8391|Bing|Trimmer|M|1962|single|17 Stearns Court|67644|Joinville|51698|Santa Catarina|52734|52775|624-504-5706|F: 110,000 - 129,999|9000|Trimmer@company.example.com|Customer total|52772||01/01/1998||A
43946|Bing|Trimmer|M|1968|married|17 South Hormigueros Court|83786|Nagoya|51971|Aichi|52543|52782|670-373-9082|F: 110,000 - 129,999|1500|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
48853|Bing|Trimmer|M|1942||27 West Whiteside Boulevard|52773|Santos|52293|Sao Paulo|52735|52775|617-418-4818|F: 110,000 - 129,999|7000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
2409|Bing|Trimmer|M|1944|single|37 East Loudoun Street|37400|Yokohama|52526|Kanagawa|52634|52782|390-301-7792|F: 110,000 - 129,999|9000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
5964|Bing|Trimmer|M|1950|married|47 Bear Lake Road|71349|Haarlem|51644|Noord-Holland|52683|52770|632-751-1500|F: 110,000 - 129,999|1500|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
9519|Bing|Trimmer|M|1969||47 North Nobles Road|55056|Bolton|51205|England - Greater Manchester|52590|52789|165-785-5329|F: 110,000 - 129,999|7000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
13075|Bing|Trimmer|M|1960|single|57 West Chesterfield Drive|81402|Lelystad|51793|Flevopolder|52599|52770|295-345-2657|F: 110,000 - 129,999|9000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
16631|Bing|Trimmer|M|1971|married|67 Rapides Avenue|41579|Enschede|51453|Overijssel|52692|52770|646-504-8733|F: 110,000 - 129,999|1500|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
20186|Bing|Trimmer|M|1965||67 South Emerson Avenue|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|438-373-1825|F: 110,000 - 129,999|7000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
23742|Bing|Trimmer|M|1982|single|77 West Stearns Avenue|32144|Georgetown|51579|Penang|52700|52769|484-418-8569|F: 110,000 - 129,999|9000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
27297|Bing|Trimmer|M|1951|married|87 East Hormigueros Avenue|52229|Kyoto|51740|Kyoto|52640|52782|545-301-9222|F: 110,000 - 129,999|1500|Trimmer@company.example.com|Customer total|52772||01/01/1998||A
30852|Bing|Trimmer|M|1954||87 South Whiteside Avenue|59622|Nieuwegein|51983|Utrecht|52750|52770|445-751-2994|F: 110,000 - 129,999|7000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
34409|Bing|Trimmer|M|1947|single|97 North Loudoun Avenue|38643|Kitakyushu|51731|Fukuoka|52601|52782|116-785-3973|F: 110,000 - 129,999|9000|Trimmer@company.example.com|Customer total|52772||01/01/1998||I
36186|Bing|Williamson|M|1949||107 Emerson Avenue|91316|Darwin|51381|Northern Territory|52687|52774|647-418-6344|F: 110,000 - 129,999|7000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
39741|Bing|Williamson|M|1970|single|107 North Stearns Avenue|36360|Bolsward|51204|Friesland|52600|52770|437-301-4357|F: 110,000 - 129,999|9000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
43297|Bing|Williamson|M|1952|married|117 West Hormigueros Avenue|48557|Aladdin|51048|WY|52763|52790|693-751-5955|F: 110,000 - 129,999|1500|Williamson@company.example.com|Customer total|52772||01/01/1998||I
26169|Bing|Williamson|M|1961||17 West Nobles Court|31246|Tijnje|52368|Friesland|52600|52770|609-751-7587|F: 110,000 - 129,999|7000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
47075|Bing|Williamson|M|1980|single|27 East Chesterfield Boulevard|46981|Den Haag The Hague|51385|Zuid-Holland|52771|52770|574-785-9002|F: 110,000 - 129,999|9000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
50630|Bing|Williamson|M|1940|married|27 South Rapides Boulevard|85965|Amstelveen|51063|Utrecht|52750|52770|338-345-3086|F: 110,000 - 129,999|1500|Williamson@company.example.com|Customer total|52772||01/01/1998||I
4186|Bing|Williamson|M|1967||37 North Emerson Street|80601|Sao Jose dos Campos|52294|Sao Paulo|52735|52775|687-504-7472|F: 110,000 - 129,999|7000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
7742|Bing|Williamson|M|1983|single|47 East Stearns Road|40125|Katowice|51720|Katowice|52635|52786|320-373-1913|F: 110,000 - 129,999|9000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
11297|Bing|Williamson|M|1941|married|57 Hormigueros Drive|55857|Pune|52114|Maharashtra|52660|52771|616-418-6173|F: 110,000 - 129,999|1500|Williamson@company.example.com|Customer total|52772||01/01/1998||I
14853|Bing|Williamson|M|1947||57 North Whiteside Drive|33529|Londrina|51804|Parana|52698|52775|671-301-9890|F: 110,000 - 129,999|7000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
18408|Bing|Williamson|M|1974|single|67 West Loudoun Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|272-751-2654|F: 110,000 - 129,999|9000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
47113|Bing|Williamson|M|1943|married|7 South Bear Lake Circle|69812|Merton|51911|England - Greater London|52589|52789|645-301-2298|F: 110,000 - 129,999|1500|Williamson@company.example.com|Customer total|52772||01/01/1998||I
21963|Bing|Williamson|M|1972|married|77 East Bear Lake Avenue|81052|Delft|51383|Zuid-Holland|52771|52770|626-785-4077|F: 110,000 - 129,999|1500|Williamson@company.example.com|Customer total|52772||01/01/1998||I
25520|Bing|Williamson|M|1940||77 South Nobles Avenue|46274|Adelaide|51045|South Australia|52741|52774|334-345-5525|F: 110,000 - 129,999|7000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
29075|Bing|Williamson|M|1946|single|87 North Chesterfield Avenue|87551|Soest|52318|Utrecht|52750|52770|226-504-1299|F: 110,000 - 129,999|9000|Williamson@company.example.com|Customer total|52772||01/01/1998||I
32630|Bing|Williamson|M|1964|married|97 East Rapides Avenue|63033|Groningen|51593|Groningen|52612|52770|206-373-8930|F: 110,000 - 129,999|1500|Williamson@company.example.com|Customer total|52772||01/01/1998||I
37965|Blaine|Fernandez|M|1948|single|107 West Beaver Avenue|76155|Idar-Oberstein|51678|Rheinland-Pfalz|52710|52776|102-406-2984|H: 150,000 - 169,999|5000|Fernandez@company.example.com|Customer total|52772||01/01/1998||I
31740|Billie|Downey|M|1947|married|97 Starr Avenue|44280|Utrecht|52409|Utrecht|52750|52770|389-313-8529|E: 90,000 - 109,999|5000|Downey@company.example.com|Customer total|52772||01/01/1998||I
35296|Billie|Downey|M|1944||97 South Hopkins Avenue|42408|Zeist|52530|Utrecht|52750|52770|215-398-1090|E: 90,000 - 109,999|10000|Downey@company.example.com|Customer total|52772||01/01/1998||I
37963|Billie|Lein|M|1972||107 West Beadle Avenue|80999|Westminster|52506|England - Greater London|52589|52789|250-313-7985|E: 90,000 - 109,999|10000|Lein@company.example.com|Customer total|52772||01/01/1998||I
41518|Billie|Lein|M|1965||117 Noble Avenue|34427|Galway City|51571|Galway|52608|52772|453-398-3207|E: 90,000 - 109,999|3000|Lein@company.example.com|Customer total|52772||01/01/1998||I
45073|Billie|Lein|M|1945|married|117 South Chester Avenue|50840|Warsaw|52496|Warsaw|52765|52786|634-676-9214|E: 90,000 - 109,999|5000|Lein@company.example.com|Customer total|52772||01/01/1998||I
8380|Billie|Lein|M|1936|married|17 Starr Court|67644|Joinville|51698|Santa Catarina|52734|52775|447-398-6209|E: 90,000 - 109,999|5000|Lein@company.example.com|Customer total|52772||01/01/1998||I
43935|Billie|Lein|M|1966||17 South Hopkins Court|83786|Nagoya|51971|Aichi|52543|52782|472-676-3507|E: 90,000 - 109,999|10000|Lein@company.example.com|Customer total|52772||01/01/1998||I
48852|Billie|Lein|M|1982||27 West White Boulevard|52773|Santos|52293|Sao Paulo|52735|52775|533-743-7552|E: 90,000 - 109,999|3000|Lein@company.example.com|Customer total|52772||01/01/1998||I
2408|Billie|Lein|M|1938|married|37 East Los Robles Street|37400|Yokohama|52526|Kanagawa|52634|52782|224-513-5239|E: 90,000 - 109,999|5000|Lein@company.example.com|Customer total|52772||01/01/1998||I
5963|Billie|Lein|M|1945||47 Beadle Road|64410|Zoetermeer|52531|Zuid-Holland|52771|52770|649-775-6457|E: 90,000 - 109,999|10000|Lein@company.example.com|Customer total|52772||01/01/1998||I
9518|Billie|Lein|M|1973||47 North Noble Road|80563|Diemen|51387|Noord-Holland|52683|52770|584-468-8639|E: 90,000 - 109,999|3000|Lein@company.example.com|Customer total|52772||01/01/1998||I
13074|Billie|Lein|M|1971|married|57 West Chester Drive|81402|Lelystad|51793|Flevopolder|52599|52770|599-313-6936|E: 90,000 - 109,999|5000|Lein@company.example.com|Customer total|52772||01/01/1998||I
16630|Billie|Lein|M|1937||67 Randolph Avenue|41579|Enschede|51453|Overijssel|52692|52770|243-398-9685|E: 90,000 - 109,999|10000|Lein@company.example.com|Customer total|52772||01/01/1998||I
20185|Billie|Lein|M|1945||67 South Embarcadero Avenue|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|669-676-8503|E: 90,000 - 109,999|3000|Lein@company.example.com|Customer total|52772||01/01/1998||I
23741|Billie|Lein|M|1963|married|77 West Starr Avenue|32144|Georgetown|51579|Penang|52700|52769|633-743-9176|E: 90,000 - 109,999|5000|Lein@company.example.com|Customer total|52772||01/01/1998||I
27296|Billie|Lein|M|1948||87 East Hopkins Avenue|52229|Kyoto|51740|Kyoto|52640|52782|673-513-2233|E: 90,000 - 109,999|10000|Lein@company.example.com|Customer total|52772||01/01/1998||A
30851|Billie|Lein|M|1969||87 South White Avenue|59622|Nieuwegein|51983|Utrecht|52750|52770|418-775-4870|E: 90,000 - 109,999|3000|Lein@company.example.com|Customer total|52772||01/01/1998||I
34408|Billie|Lein|M|1951|married|97 North Los Robles Avenue|43095|Renesse|52163|Zeeland|52770|52770|291-468-2966|E: 90,000 - 109,999|5000|Lein@company.example.com|Customer total|52772||01/01/1998||I
37074|Billie|Wipple|M|1939|married|107 East Chester Avenue|88666|Middelburg|51912|Zeeland|52770|52770|441-775-6697|E: 90,000 - 109,999|5000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
40629|Billie|Wipple|M|1960||107 South Randolph Avenue|67111|Szczecin|52337|Szczecin|52742|52786|396-468-2215|E: 90,000 - 109,999|10000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
44184|Billie|Wipple|M|1979||117 North Embarcadero Avenue|74102|Melbourne|51907|Victoria|52756|52774|371-313-7463|E: 90,000 - 109,999|3000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
35047|Billie|Wipple|M|1952|married|17 North Los Robles Court|53574|Almere|51057|Flevopolder|52599|52770|185-313-5792|E: 90,000 - 109,999|5000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
47963|Billie|Wipple|M|1958||27 West Beadle Boulevard|63488|Sydney|52334|New South Wales|52680|52774|489-398-2450|E: 90,000 - 109,999|10000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
1519|Billie|Wipple|M|1937||37 Noble Street|72620|Enkhuizen|51452|Noord-Holland|52683|52770|555-676-1050|E: 90,000 - 109,999|3000|Wipple@company.example.com|Customer total|52772||01/01/1998||A
5074|Billie|Wipple|M|1977|married|37 South Chester Street|76836|Amersfoort|51062|Utrecht|52750|52770|605-743-2102|E: 90,000 - 109,999|5000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
8629|Billie|Wipple|M|1978||47 West Randolph Road|37400|Yokohama|52526|Kanagawa|52634|52782|505-513-5337|E: 90,000 - 109,999|10000|Wipple@company.example.com|Customer total|52772||01/01/1998||A
12186|Billie|Wipple|M|1939||57 East Embarcadero Drive|69987|Blumenau|51201|Santa Catarina|52734|52775|161-775-7209|E: 90,000 - 109,999|3000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
15741|Billie|Wipple|M|1954|married|57 South Starr Drive|51291|Geleen|51577|Limburg|52646|52770|135-468-7797|E: 90,000 - 109,999|5000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
19296|Billie|Wipple|M|1933||67 North Hopkins Avenue|32099|Clifden|51331|Galway|52608|52772|387-313-5009|E: 90,000 - 109,999|10000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
49491|Billie|Wipple|M|1957||7 South White Circle|34077|Schimmert|52297|Limburg|52646|52770|611-468-8288|E: 90,000 - 109,999|3000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
22851|Billie|Wipple|M|1944||77 East White Avenue|44341|Redbridge|52160|England - Greater London|52589|52789|308-398-1800|E: 90,000 - 109,999|3000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
26407|Billie|Wipple|M|1946|married|87 Los Robles Avenue|83335|Purmerend|52115|Noord-Holland|52683|52770|212-676-4227|E: 90,000 - 109,999|5000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
29963|Billie|Wipple|M|1935||87 South Beadle Avenue|85145|Schoonoord|52299|Drenthe|52579|52770|141-743-5101|E: 90,000 - 109,999|10000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
33518|Billie|Wipple|M|1940||97 West Noble Avenue|42859|Assen|51074|Drenthe|52579|52770|553-513-4889|E: 90,000 - 109,999|3000|Wipple@company.example.com|Customer total|52772||01/01/1998||I
