103105|Branden|Kilroy|F|1954|Separ.|27 Cibola Boulevard|52773|Santos|52293|Sao Paulo|52735|52775|643-149-7571|H: 150,000 - 169,999|7000|Kilroy@company.example.com|Customer total|52772||01/01/1998||A
103725|Cassidy|Kilroy|F|1956|Separ.|87 South Narrow Isle Avenue|67644|Joinville|51698|Santa Catarina|52734|52775|379-396-9552|H: 150,000 - 169,999|7000|Kilroy@company.example.com|Customer total|52772||01/01/1998||A
101619|Marat|Kuntala|F|1964|NeverM|117 North Prince William Avenue|33529|Londrina|51804|Parana|52698|52775|251-759-3983|J: 190,000 - 249,999|11000|Kuntala@company.example.com|Customer total|52772||01/01/1998||A
103592|Cody|Anderson|M|1980|NeverM|77 West Evans Avenue|62476|Sheldon|52308|WI|52760|52790|595-543-8293|L: 300,000 and above|7000|Anderson@company.example.com|Customer total|52772||01/01/1998||A
104186|Alana|Fenton|M|1966|Divorc.|57 East Pierce Drive|38517|Selmer|52304|TN|52744|52790|663-199-4485|I: 170,000 - 189,999|10000|Fenton@company.example.com|Customer total|52772||01/01/1998||A
102061|George|Abeles|F|1953|Separ.|77 Valley Avenue|62476|Sheldon|52308|WI|52760|52790|358-709-5954|L: 300,000 and above|15000|Abeles@company.example.com|Customer total|52772||01/01/1998||A
103520|Jenna|Lau|M|1945|Married|97 North Sumter Avenue|33746|Smithville|52316|TN|52744|52790|276-125-8446|F: 110,000 - 129,999|9000|Lau@company.example.com|Customer total|52772||01/01/1998||A
100652|Hunter|Carbery|F|1930|Widowed|7 South Putnam Circle|61189|Evinston|51459|FL|52595|52790|663-414-1621|E: 90,000 - 109,999|7000|Carbery@company.example.com|Customer total|52772||01/01/1998||A
103266|Branden|Seto|F|1968|Married|67 East Florida Avenue|76956|Otway|52040|OH|52688|52790|399-159-4872|E: 90,000 - 109,999|1500|Seto@company.example.com|Customer total|52772||01/01/1998||A
100940|Brianna|Wilbur|F|1969|Married|17 South Okanogan Court|73216|Frederick|51519|CO|52569|52790|687-209-7217|E: 90,000 - 109,999|3000|Wilbur@company.example.com|Customer total|52772||01/01/1998||A
102030|Buzz|Myczkowski|M|1965|Married|67 East Foothill Avenue|50279|North Branch|51988|MI|52654|52790|490-760-4637|I: 170,000 - 189,999|1500|Myczkowski@company.example.com|Customer total|52772||01/01/1998||A
100511|Andrew|Dosi|M|1959|Divorc.|107 West Sumter Avenue|77448|Franklin|51518|GE|52604|52790|575-707-5137|L: 300,000 and above|7000|Dosi@company.example.com|Customer total|52772||01/01/1998||A
103030|Jadyn|Yaskovich|M|1978|NeverM|37 North Mora Street|87671|Carrier|51317|OK|52689|52790|366-185-8853|J: 190,000 - 249,999|9000|Yaskovich@company.example.com|Customer total|52772||01/01/1998||A
101596|Evelyn|Cay|M|1980|NeverM|57 West New Castle Drive|79783|Vass|52435|NC|52664|52790|584-477-4101|B: 30,000 - 49,999|3000|Cay@company.example.com|Customer total|52772||01/01/1998||A
104470|Cassidy|Tamayo|F|1968|Divorc.|87 West Franklin Avenue|33415|Pala|52101|CA|52567|52790|195-578-8330|J: 190,000 - 249,999|10000|Tamayo@company.example.com|Customer total|52772||01/01/1998||A
101164|Jordan|Clark|M|1961|Divorc.|17 North Allamakee Court|33746|Smithville|52316|TN|52744|52790|307-188-2068|F: 110,000 - 129,999|9000|Clark@company.example.com|Customer total|52772||01/01/1998||A
102970|Mark|Kelly|M|1963|NeverM|87 South Guaynabo Avenue|52602|Blountstown|51200|FL|52595|52790|412-353-6832|I: 170,000 - 189,999|11000|Kelly@company.example.com|Customer total|52772||01/01/1998||A
103534|Payton|Yarmus|M|1972|NeverM|67 North Freestone Avenue|82774|Kent|51724|CT|52572|52790|431-536-2241|F: 110,000 - 129,999|7000|Yarmus@company.example.com|Customer total|52772||01/01/1998||A
101972|Margaret|Campos|M|1950|Married|57 North Oklahoma Drive|40245|Lake City|51782|SD|52725|52790|540-747-2097|J: 190,000 - 249,999|11000|Campos@company.example.com|Customer total|52772||01/01/1998||A
103044|Sarah|Kilroy|F|1957|Divorc.|47 West Shenandoah Road|48346|Noma|51985|FL|52595|52790|627-326-7351|E: 90,000 - 109,999|7000|Kilroy@company.example.com|Customer total|52772||01/01/1998||A
103752|Jasmine|Yarmus|F|1968|NeverM|57 North Park Presido Drive|37087|Buffalo|51224|NY|52679|52790|157-229-6933|E: 90,000 - 109,999|10000|Yarmus@company.example.com|Customer total|52772||01/01/1998||A
103481|Cassidy|Mcbride|M|1957|Married|8040 Mergers Boulevard|67843|Arbuckle|51069|CA|52567|52790|(456) 652-4055|A: Below 30,000|1500|Mcbride@company.example.com|Customer total|52772||01/01/1998||A
102787|Faruk|Mukhin|F|1965|Divorc.|77 Indiana Avenue|40696|Atwood|51079|KS|52630|52790|114-779-4095|I: 170,000 - 189,999|9000|Mukhin@company.example.com|Customer total|52772||01/01/1998||A
100046|Noah|Nicholo|M|1962|Married|27 West Trigg Boulevard|64308|North Utica|51994|IL|52619|52790|189-530-7760|F: 110,000 - 129,999|3000|Nicholo@company.example.com|Customer total|52772||01/01/1998||A
103597|Lauren|Chin|F|1962|Widowed|37 East Ottawa Street|55787|Montara|51919|CA|52567|52790|379-604-7207|F: 110,000 - 129,999|9000|Chin@company.example.com|Customer total|52772||01/01/1998||A
101288|Madison|Waite|F|1978|NeverM|87 South Greenup Avenue|68975|Buckley|51222|WA|52757|52790|186-392-5343|L: 300,000 and above|11000|Waite@company.example.com|Customer total|52772||01/01/1998||A
102580|Joe|Krishnan|M|1972|Married|77 West Timberland Avenue|89000|Wadsworth|52491|NV|52678|52790|508-210-7361|E: 90,000 - 109,999|1500|Krishnan@company.example.com|Customer total|52772||01/01/1998||A
102719|Marcos|Milenova|M|1968|Married|37 North Carolina Street|39113|Lancaster|51786|NH|52668|52790|203-154-9492|J: 190,000 - 249,999|9000|Milenova@company.example.com|Customer total|52772||01/01/1998||A
104222|Brandon|Seto|F|1950|NeverM|57 Kootenai Drive|66692|Honomu|51668|HI|52615|52790|468-442-6212|H: 150,000 - 169,999|15000|Seto@company.example.com|Customer total|52772||01/01/1998||A
103728|Jasmine|Yaskovich|F|1971|NeverM|37 North Shelby Street|74050|Glennie|51584|MI|52654|52790|601-166-4480|G: 130,000 - 149,999|7000|Yaskovich@company.example.com|Customer total|52772||01/01/1998||A
104028|Spencer|Yoon|M|1983|NeverM|117 North Kearney Avenue|41847|Edgewood|51443|KY|52632|52790|290-540-2862|B: 30,000 - 49,999|5000|Yoon@company.example.com|Customer total|52772||01/01/1998||A
102579|Jacek|Bhagwat|M|1964|Married|37 East Albemarle Street|82774|Kent|51724|CT|52572|52790|431-461-2664|J: 190,000 - 249,999|15000|Bhagwat@company.example.com|Customer total|52772||01/01/1998||A
101901|Sunil|Milenova|M|1978|Married|37 East Baltimore Street|83601|San Francisco|52289|CA|52567|52790|507-225-5888|L: 300,000 and above|11000|Milenova@company.example.com|Customer total|52772||01/01/1998||A
100601|Haley|Zwolinsky|M|1955|Married|37 South Bronx Street|45704|Mackville|51890|KY|52632|52790|556-173-7009|C: 50,000 - 69,999|3000|Zwolinsky@company.example.com|Customer total|52772||01/01/1998||A
100175|Dylan|Dickens|M|1975|Married|27 East Harvey Boulevard|85551|Goodhope|51587|IL|52619|52790|482-397-1636|J: 190,000 - 249,999|9000|Dickens@company.example.com|Customer total|52772||01/01/1998||A
104283|Alana|Yaskovich|M|1964|NeverM|47 Ulster Road|54845|Haswell|51651|CO|52569|52790|276-511-4591|L: 300,000 and above|9000|Yaskovich@company.example.com|Customer total|52772||01/01/1998||A
102799|Ramkumar|Haberstroh|M|1964|Divorc.|107 East Shell Avenue|33115|Vanderbilt|52432|PA|52693|52790|282-397-1662|L: 300,000 and above|7000|Haberstroh@company.example.com|Customer total|52772||01/01/1998||A
103905|Adity|Fenton|M|1966|NeverM|57 West Bergen Drive|40453|North Carrollton|51989|MS|52658|52790|416-125-2818|F: 110,000 - 129,999|10000|Fenton@company.example.com|Customer total|52772||01/01/1998||A
103335|Abbie|Tamayo|F|1978|Married|27 North Providence Boulevard|72059|Los Angeles|51806|CA|52567|52790|622-228-4753|J: 190,000 - 249,999|11000|Tamayo@company.example.com|Customer total|52772||01/01/1998||A
104311|Isaac|Yaskovich|F|1971|Married|107 North Griggs Avenue|52602|Blountstown|51200|FL|52595|52790|434-518-4020|F: 110,000 - 129,999|9000|Yaskovich@company.example.com|Customer total|52772||01/01/1998||A
102389|Margaret|Farrell|M|1967|Divorc.|117 Brewster Avenue|45704|Mackville|51890|KY|52632|52790|290-350-4071|I: 170,000 - 189,999|3000|Farrell@company.example.com|Customer total|52772||01/01/1998||A
100142|Grace|Linoff|F|1948|Divorc.|117 East Sanilac Avenue|55787|Montara|51919|CA|52567|52790|231-353-2824|I: 170,000 - 189,999|3000|Linoff@company.example.com|Customer total|52772||01/01/1998||A
103912|Jadyn|Kilroy|F|1975|NeverM|97 West Vieques Avenue|37631|Candler|51310|FL|52595|52790|139-165-7507|I: 170,000 - 189,999|5000|Kilroy@company.example.com|Customer total|52772||01/01/1998||A
101606|Buzz|Mukhin|F|1964|Married|67 West St Joseph Avenue|75603|Palmdale|52102|FL|52595|52790|231-615-6255|I: 170,000 - 189,999|10000|Mukhin@company.example.com|Customer total|52772||01/01/1998||A
100592|Kaitlyn|Nicholo|M|1970|NeverM|17 North Major Court|89503|Bolivar|51203|TX|52745|52790|642-235-1318|D: 70,000 - 89,999|5000|Nicholo@company.example.com|Customer total|52772||01/01/1998||A
103955|Jasmine|Fenton|M|1968|Married|17 East Florida Court|51815|Canaseraga|51308|NY|52679|52790|171-139-1691|C: 50,000 - 69,999|1500|Fenton@company.example.com|Customer total|52772||01/01/1998||A
100129|Grace|Wilbur|M|1979|NeverM|37 East Dona Ana Street|91887|Stockdale|52326|PA|52693|52790|330-335-8681|L: 300,000 and above|15000|Wilbur@company.example.com|Customer total|52772||01/01/1998||A
103200|Jadyn|Fenton|F|1971|Divorc.|117 South Dona Ana Avenue|90953|Holyrood|51667|KS|52630|52790|466-166-4012|F: 110,000 - 129,999|5000|Fenton@company.example.com|Customer total|52772||01/01/1998||A
100342|Cole|Campbell|M|1979|NeverM|27 West Floyd Boulevard|66692|Honomu|51668|HI|52615|52790|165-660-3632|D: 70,000 - 89,999|1500|Campbell@company.example.com|Customer total|52772||01/01/1998||A
102936|Joe|Mukhin|M|1972|Married|117 East Hardy Avenue|85551|Goodhope|51587|IL|52619|52790|125-131-1496|L: 300,000 and above|9000|Mukhin@company.example.com|Customer total|52772||01/01/1998||A
102310|Boriana|Mukhin|M|1951|NeverM|27 East Orange Boulevard|61189|Evinston|51459|FL|52595|52790|448-475-1127|F: 110,000 - 129,999|7000|Mukhin@company.example.com|Customer total|52772||01/01/1998||A
101385|Nicholas|Zwolinsky|F|1976|Married|17 Stanislaus Court|75603|Palmdale|52102|FL|52595|52790|569-252-3166|J: 190,000 - 249,999|15000|Zwolinsky@company.example.com|Customer total|52772||01/01/1998||A
100316|Aidan|Conway|F|1976|NeverM|17 South Salt Lake Court|44811|Thomasville|52366|AL|52534|52790|583-287-2710|L: 300,000 and above|11000|Conway@company.example.com|Customer total|52772||01/01/1998||A
100862|Dylan|Herold|M|1960|Married|37 West Mount Shasta Street|41847|Edgewood|51443|KY|52632|52790|400-225-9892|L: 300,000 and above|9000|Herold@company.example.com|Customer total|52772||01/01/1998||A
104296|Spencer|Yarmus|M|1952|Widowed|17 Strafford Court|49027|Ozan|52043|AR|52540|52790|572-276-7382|K: 250,000 - 299,999|15000|Yarmus@company.example.com|Customer total|52772||01/01/1998||A
103272|Cody|Stengard|F|1983|NeverM|87 North Sunset Avenue|61344|Pescadero|52108|CA|52567|52790|118-585-2368|L: 300,000 and above|11000|Stengard@company.example.com|Customer total|52772||01/01/1998||A
101240|Jordan|Linoff|M|1966|NeverM|27 East Donna Lake Boulevard|30331|Forestville|51512|OH|52688|52790|260-721-5769|F: 110,000 - 129,999|3000|Linoff@company.example.com|Customer total|52772||01/01/1998||A
101382|Noah|Dowd|F|1968|Divorc.|107 Kendall Avenue|73541|Hardy|51650|NE|52666|52790|618-551-4764|J: 190,000 - 249,999|11000|Dowd@company.example.com|Customer total|52772||01/01/1998||A
102125|Margaret|Farrell|M|1960|Separ.|87 North Montgomery Avenue|48346|Noma|51985|FL|52595|52790|639-429-7379|L: 300,000 and above|15000|Farrell@company.example.com|Customer total|52772||01/01/1998||A
100541|Jordan|Dosi|M|1961|Married|57 Beach Drive|78558|Los Angeles|51806|CA|52567|52790|316-507-8347|K: 250,000 - 299,999|9000|Dosi@company.example.com|Customer total|52772||01/01/1998||A
101024|Joshua|Cackett|M|1979|Divorc.|767 Cisterns Boulevard|34386|Eunice|51458|NM|52671|52790|(751) 283-6799|E: 90,000 - 109,999|9000|Cackett@company.example.com|Customer total|52772||01/01/1998||A
102160|Chitra|Hornick|M|1955|Married|107 West Carbon Avenue|57809|New Berry|51977|IN|52621|52790|227-360-1483|I: 170,000 - 189,999|3000|Hornick@company.example.com|Customer total|52772||01/01/1998||A
100846|Jaden|Jenson|M|1982|NeverM|97 West Shell Avenue|62282|Severy|52305|KS|52630|52790|475-721-5973|J: 190,000 - 249,999|11000|Jenson@company.example.com|Customer total|52772||01/01/1998||A
103009|Jadyn|Seto|F|1983|NeverM|37 East Richmond Street|54845|Haswell|51651|CO|52569|52790|458-575-1656|D: 70,000 - 89,999|5000|Seto@company.example.com|Customer total|52772||01/01/1998||A
102519|Tonya|Haberstroh|M|1957|Married|77 West Villalba Avenue|82323|Springhill|52321|MN|52656|52790|268-449-3634|J: 190,000 - 249,999|11000|Haberstroh@company.example.com|Customer total|52772||01/01/1998||A
100773|Adriana|Shea|F|1981|NeverM|37 East Pittsburg Street|87454|Myrtle Grove|51935|NC|52664|52790|157-227-4848|E: 90,000 - 109,999|7000|Shea@company.example.com|Customer total|52772||01/01/1998||A
100952|Cole|Dowd|F|1978|NeverM|97 South Pittsburg Avenue|82323|Springhill|52321|MN|52656|52790|163-695-2684|B: 30,000 - 49,999|1500|Dowd@company.example.com|Customer total|52772||01/01/1998||A
102499|George|Mukhin|M|1963|Married|27 West Lampasas Boulevard|34547|Hatfield|51652|WI|52760|52790|516-219-2845|C: 50,000 - 69,999|7000|Mukhin@company.example.com|Customer total|52772||01/01/1998||A
102157|Denis|Farrell|M|1969|NeverM|97 South Dorchester Avenue|83601|San Francisco|52289|CA|52567|52790|526-581-1457|C: 50,000 - 69,999|1500|Farrell@company.example.com|Customer total|52772||01/01/1998||A
100693|Connor|Conway|M|1967|Married|17 East Moca Court|51969|Trafford|52378|AL|52534|52790|291-227-1198|J: 190,000 - 249,999|11000|Conway@company.example.com|Customer total|52772||01/01/1998||A
101491|Jaden|Herold|F|1928|Widowed|37 Ogle Street|54249|Belmont, MI|51177|MI|52654|52790|584-682-6201|B: 30,000 - 49,999|1500|Herold@company.example.com|Customer total|52772||01/01/1998||A
102960|Jian|Kelly|M|1964|Married|57 North Crawford Drive|77501|Lowndesville|51807|SC|52722|52790|386-616-4493|K: 250,000 - 299,999|11000|Kelly@company.example.com|Customer total|52772||01/01/1998||A
101411|Brianna|Cackett|M|1978|NeverM|107 West Hampshire Avenue|69776|Hiseville|51663|KY|52632|52790|275-673-4568|F: 110,000 - 129,999|7000|Cackett@company.example.com|Customer total|52772||01/01/1998||A
103283|Alana|Kilroy|M|1977|NeverM|87 Iredell Avenue|90304|Holden|51665|WV|52762|52790|613-365-1408|E: 90,000 - 109,999|3000|Kilroy@company.example.com|Customer total|52772||01/01/1998||A
102251|Chitra|Farrell|F|1966|Divorc.|47 West Laurens Road|79239|Timken|52370|KS|52630|52790|608-335-3253|J: 190,000 - 249,999|9000|Farrell@company.example.com|Customer total|52772||01/01/1998||A
100384|Haley|Conway|M|1971|Divorc.|97 West Macon Avenue|69776|Hiseville|51663|KY|52632|52790|504-654-7639|J: 190,000 - 249,999|11000|Conway@company.example.com|Customer total|52772||01/01/1998||A
100101|Uma|Carbery|M|1972|Married|37 West Rincon Street|83004|Mineral|51914|VA|52751|52790|560-747-6419|H: 150,000 - 169,999|7000|Carbery@company.example.com|Customer total|52772||01/01/1998||A
104375|Jadyn|Tamayo|M|1965|Married|77 East Hardy Avenue|47545|Smyrna|52317|NY|52679|52790|292-374-5248|B: 30,000 - 49,999|5000|Tamayo@company.example.com|Customer total|52772||01/01/1998||A
103656|Anushka|Haus|F|1961|Married|77 West Schuyler Avenue|45704|Mackville|51890|KY|52632|52790|390-161-3097|L: 300,000 and above|9000|Haus@company.example.com|Customer total|52772||01/01/1998||A
103742|Jenna|Lau|M|1961|NeverM|17 Calhoun Court|41847|Edgewood|51443|KY|52632|52790|303-161-2938|B: 30,000 - 49,999|1500|Lau@company.example.com|Customer total|52772||01/01/1998||A
101380|Nicholas|Herold|F|1971|Divorc.|47 Lampasas Road|50032|Decatur|51382|TX|52745|52790|424-545-2693|H: 150,000 - 169,999|7000|Herold@company.example.com|Customer total|52772||01/01/1998||A
101074|Haley|Dickens|M|1986|NeverM|37 Marathon Street|85551|Goodhope|51587|IL|52619|52790|259-365-3386|J: 190,000 - 249,999|9000|Dickens@company.example.com|Customer total|52772||01/01/1998||A
101128|Grace|Nicholo|M|1946|Mabsent|97 West Divide Avenue|69499|Midland|51913|AR|52540|52790|662-292-1839|I: 170,000 - 189,999|1500|Nicholo@company.example.com|Customer total|52772||01/01/1998||A
104121|Trinity|Seto|M|1981|Married|17 South Itasca Court|45704|Mackville|51890|KY|52632|52790|616-234-1895|K: 250,000 - 299,999|11000|Seto@company.example.com|Customer total|52772||01/01/1998||A
100116|Nicholas|Waite|F|1963|Married|17 West Hardy Court|66798|Allport|51055|AR|52540|52790|339-131-1802|L: 300,000 and above|9000|Waite@company.example.com|Customer total|52772||01/01/1998||A
103441|Jade|Tamayo|F|1941|Widowed|7 South Vega Baja Circle|53086|San Mateo|52290|CA|52567|52790|681-626-8945|G: 130,000 - 149,999|5000|Tamayo@company.example.com|Customer total|52772||01/01/1998||A
102782|Denis|Hornick|M|1975|Married|57 East Fleming Drive|70669|Aneta|51065|ND|52665|52790|308-731-1144|K: 250,000 - 299,999|7000|Hornick@company.example.com|Customer total|52772||01/01/1998||A
101779|Chitra|Spivak|M|1971|Divorc.|77 West Vieques Avenue|58488|Dolores|51391|CO|52569|52790|676-186-2829|I: 170,000 - 189,999|10000|Spivak@company.example.com|Customer total|52772||01/01/1998||A
101597|Buzz|Dadashev|M|1985|NeverM|37 North Butte Street|81172|Fort Klamath|51514|OR|52690|52790|693-199-3262|I: 170,000 - 189,999|1500|Dadashev@company.example.com|Customer total|52772||01/01/1998||A
102347|Xiafang|Krishnan|F|1957|Divorc.|27 West Tahoe Boulevard|54249|Belmont, MI|51177|MI|52654|52790|181-237-2730|F: 110,000 - 129,999|10000|Krishnan@company.example.com|Customer total|52772||01/01/1998||A
100755|Cole|Bishop|M|1977|NeverM|117 West Gloucester Avenue|72059|Los Angeles|51806|CA|52567|52790|620-711-8237|K: 250,000 - 299,999|11000|Bishop@company.example.com|Customer total|52772||01/01/1998||A
102197|Buzz|Kuntala|M|1976|Married|97 North De Las Pul Ges Avenue|84020|Sykesville|52335|MD|52652|52790|318-385-4326|E: 90,000 - 109,999|7000|Kuntala@company.example.com|Customer total|52772||01/01/1998||A
102528|Joe|Milenova|F|1981|NeverM|57 Power Drive|36933|West Wood|52505|KY|52632|52790|492-506-3701|C: 50,000 - 69,999|3000|Milenova@company.example.com|Customer total|52772||01/01/1998||A
103686|Trinity|Yaskovich|M|1971|Divorc.|107 Santa Cruz Avenue|90304|Holden|51665|WV|52762|52790|501-549-7529|J: 190,000 - 249,999|9000|Yaskovich@company.example.com|Customer total|52772||01/01/1998||A
100422|Jaden|Wilbur|F|1939|Married|47 East Monmouth Road|50629|Legrand|51791|CA|52567|52790|650-603-5235|L: 300,000 and above|7000|Wilbur@company.example.com|Customer total|52772||01/01/1998||A
104059|Sarah|Mcbride|M|1968|Married|107 North Technology Avenue|61189|Evinston|51459|FL|52595|52790|147-420-6821|L: 300,000 and above|11000|Mcbride@company.example.com|Customer total|52772||01/01/1998||A
103465|Cody|Yarmus|F|1975|NeverM|7294 Anvils Street|39113|Lancaster|51786|NH|52668|52790|(620) 622-1032|F: 110,000 - 129,999|5000|Yarmus@company.example.com|Customer total|52772||01/01/1998||A
101089|Brianna|Waite|M|1958|Married|107 West Swisher Avenue|88472|Tucumcari|52381|NM|52671|52790|650-365-1871|F: 110,000 - 129,999|1500|Waite@company.example.com|Customer total|52772||01/01/1998||A
100518|Adriana|Dickens|F|1948|Widowed|37 East Pierce Street|51815|Canaseraga|51308|NY|52679|52790|571-317-4311|G: 130,000 - 149,999|5000|Dickens@company.example.com|Customer total|52772||01/01/1998||A
100068|Nicholas|Zwolinsky|M|1942|Married|17 South Bird Island Court|82774|Kent|51724|CT|52572|52790|156-638-4329|C: 50,000 - 69,999|9000|Zwolinsky@company.example.com|Customer total|52772||01/01/1998||A
102924|Jian|Abeles|M|1968|Married|17 South Donna Pass Court|59500|El Sobrante|51446|CA|52567|52790|360-167-5257|L: 300,000 and above|9000|Abeles@company.example.com|Customer total|52772||01/01/1998||A
101885|Jian|Hornick|F|1964|Married|37 South Redwood City Street|41497|Earl|51439|NC|52664|52790|316-240-7175|L: 300,000 and above|9000|Hornick@company.example.com|Customer total|52772||01/01/1998||A
102788|Jacek|Cay|M|1976|Married|87 South Redwood City Avenue|64308|North Utica|51994|IL|52619|52790|653-276-1593|J: 190,000 - 249,999|7000|Cay@company.example.com|Customer total|52772||01/01/1998||A
103989|Sarah|Chin|F|1956|Separ.|77 West Adair Avenue|49027|Ozan|52043|AR|52540|52790|236-258-6976|L: 300,000 and above|9000|Chin@company.example.com|Customer total|52772||01/01/1998||A
101848|Jim|Milenova|M|1952|Married|97 Morrow Avenue|62476|Sheldon|52308|WI|52760|52790|397-397-5162|C: 50,000 - 69,999|7000|Milenova@company.example.com|Customer total|52772||01/01/1998||A
103393|Spencer|Moy|F|1985|NeverM|47 North Cambria Road|85551|Goodhope|51587|IL|52619|52790|699-449-7068|B: 30,000 - 49,999|7000|Moy@company.example.com|Customer total|52772||01/01/1998||A
102233|Rich|Mukhin|M|1968|Married|67 North Larue Avenue|88472|Tucumcari|52381|NM|52671|52790|643-360-7321|J: 190,000 - 249,999|15000|Mukhin@company.example.com|Customer total|52772||01/01/1998||A
103970|Abbie|Yarmus|M|1967|NeverM|17 West Newton Court|65109|Forest City|51510|MO|52657|52790|207-493-3990|B: 30,000 - 49,999|1500|Yarmus@company.example.com|Customer total|52772||01/01/1998||A
102101|Buzz|Kuntala|M|1960|Married|37 West Waukesha Street|73216|Frederick|51519|CO|52569|52790|158-600-3844|E: 90,000 - 109,999|1500|Kuntala@company.example.com|Customer total|52772||01/01/1998||A
104366|Jade|Anderson|M|1986|NeverM|47 South Coffee Road|48346|Noma|51985|FL|52595|52790|131-127-1451|J: 190,000 - 249,999|15000|Anderson@company.example.com|Customer total|52772||01/01/1998||A
101236|Taylor|Herold|M|1983|NeverM|47 West Traverse Road|68975|Buckley|51222|WA|52757|52790|252-455-9533|J: 190,000 - 249,999|11000|Herold@company.example.com|Customer total|52772||01/01/1998||A
100310|Noah|Jenson|M|1955|Married|27 East Braxton Boulevard|55787|Montara|51919|CA|52567|52790|454-716-5260|K: 250,000 - 299,999|9000|Jenson@company.example.com|Customer total|52772||01/01/1998||A
100027|Noah|Linoff|M|1969|Married|87 West Cherokee Avenue|73216|Frederick|51519|CO|52569|52790|677-615-2434|L: 300,000 and above|11000|Linoff@company.example.com|Customer total|52772||01/01/1998||A
103942|Cassidy|Taft|M|1975|NeverM|87 Bush Avenue|48346|Noma|51985|FL|52595|52790|548-687-8484|L: 300,000 and above|15000|Taft@company.example.com|Customer total|52772||01/01/1998||A
104205|Abbie|Tang|M|1980|NeverM|107 North Sanborn Avenue|31132|Saint Marks|52279|FL|52595|52790|192-370-2413|L: 300,000 and above|7000|Tang@company.example.com|Customer total|52772||01/01/1998||A
102874|Denis|Milenova|M|1981|NeverM|47 North Luzerne Road|48346|Noma|51985|FL|52595|52790|502-537-9041|J: 190,000 - 249,999|11000|Milenova@company.example.com|Customer total|52772||01/01/1998||A
102208|Pavani|Mukhin|F|1986|NeverM|67 South Perry Avenue|55526|Alma|51056|AR|52540|52790|645-171-2274|E: 90,000 - 109,999|1500|Mukhin@company.example.com|Customer total|52772||01/01/1998||A
104336|Alana|Moy|M|1978|NeverM|47 East Seneca Road|41497|Earl|51439|NC|52664|52790|311-260-9266|F: 110,000 - 129,999|1500|Moy@company.example.com|Customer total|52772||01/01/1998||A
101797|Denis|Mcevoy|M|1951|Married|97 Sabine Avenue|56778|Birch Run|51190|MI|52654|52790|377-303-9699|K: 250,000 - 299,999|7000|Mcevoy@company.example.com|Customer total|52772||01/01/1998||A
100431|Jaden|Campbell|M|1945|Divorc.|7773 Praising Street|80202|Birchwood|51191|TN|52744|52790|(735) 624-1338|J: 190,000 - 249,999|9000|Campbell@company.example.com|Customer total|52772||01/01/1998||A
101326|Jayden|Dosi|M|1952|Married|97 East Holly Avenue|67843|Arbuckle|51069|CA|52567|52790|304-142-5705|A: Below 30,000|1500|Dosi@company.example.com|Customer total|52772||01/01/1998||A
101072|Brayden|Campbell|F|1963|Divorc.|87 South Florida Avenue|54495|Shoreview|52311|MN|52656|52790|453-770-7232|C: 50,000 - 69,999|3000|Campbell@company.example.com|Customer total|52772||01/01/1998||A
100800|Dakota|Dosi|M|1935|Married|27 South Preble Boulevard|65560|Cypress Gardens|51348|FL|52595|52790|507-582-3582|K: 250,000 - 299,999|11000|Dosi@company.example.com|Customer total|52772||01/01/1998||A
102746|Shiby|Krishnan|M|1985|NeverM|47 West Monroe Road|45704|Mackville|51890|KY|52632|52790|280-351-4619|I: 170,000 - 189,999|5000|Krishnan@company.example.com|Customer total|52772||01/01/1998||A
103812|Sarah|Fenton|F|1960|Married|77 West Luzerne Avenue|54845|Haswell|51651|CO|52569|52790|652-537-8142|I: 170,000 - 189,999|5000|Fenton@company.example.com|Customer total|52772||01/01/1998||A
100749|Dakota|Nicholo|M|1964|Married|27 Currituck Boulevard|77501|Lowndesville|51807|SC|52722|52790|261-399-3490|L: 300,000 and above|9000|Nicholo@company.example.com|Customer total|52772||01/01/1998||A
103692|Jasmine|Lau|M|1950|Married|117 North Palm Springs Avenue|88021|Sully|52333|IA|52618|52790|685-164-8073|D: 70,000 - 89,999|10000|Lau@company.example.com|Customer total|52772||01/01/1998||A
103170|Jadyn|Chin|M|1959|Married|107 South Preston Avenue|55787|Montara|51919|CA|52567|52790|114-581-8094|J: 190,000 - 249,999|9000|Chin@company.example.com|Customer total|52772||01/01/1998||A
103914|Spencer|Chin|M|1964|Married|37 East Baca Street|80040|Alsen|51060|ND|52665|52790|355-394-8767|L: 300,000 and above|7000|Chin@company.example.com|Customer total|52772||01/01/1998||A
102573|Joe|Myczkowski|M|1952|Married|87 East Worcester Avenue|42979|Bradford, IL|51213|IL|52619|52790|444-770-8464|E: 90,000 - 109,999|10000|Myczkowski@company.example.com|Customer total|52772||01/01/1998||A
101101|Cole|Shea|M|1951|Married|77 North Louisa Avenue|42979|Bradford, IL|51213|IL|52619|52790|428-361-3973|J: 190,000 - 249,999|15000|Shea@company.example.com|Customer total|52772||01/01/1998||A
102574|Marcos|Mcevoy|F|1958|Separ.|27 West Cheshire Boulevard|91105|Forest Heights|51511|MD|52652|52790|403-262-9966|F: 110,000 - 129,999|9000|Mcevoy@company.example.com|Customer total|52772||01/01/1998||A
104243|Isaac|Tansey|F|1962|NeverM|67 South Salinas Avenue|92237|Orangeville|52036|IL|52619|52790|473-523-2876|F: 110,000 - 129,999|1500|Tansey@company.example.com|Customer total|52772||01/01/1998||A
